station_id,datetime,total_ports,available_ports,wait_time_min,charging_rate_kw,charger_type,plug_type,city
2,2025-07-10 23:17:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
7,2025-07-10 15:28:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-06 07:48:40,12,0,55,28.0,DC_FAST,CHAdeMO,Gurugram
6,2025-07-04 03:37:40,7,0,31,27.25,DC_FAST,Type2,Hyderabad
4,2025-07-07 14:47:40,12,0,60,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-04 16:21:40,10,0,47,15.0,AC_LEVEL2,Type2,Bangalore
1,2025-07-04 05:40:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
6,2025-07-03 22:23:40,7,0,40,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-03 12:00:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-04 08:14:40,12,0,46,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-08 15:10:40,6,0,19,30.0,DC_FAST,CCS,Mumbai
6,2025-07-07 15:57:40,7,0,33,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-08 09:01:40,6,0,24,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-06 18:38:40,7,0,24,27.25,DC_FAST,Type2,Hyderabad
4,2025-07-10 14:43:40,12,0,57,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-08 14:31:40,6,0,25,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-05 12:40:40,7,0,31,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-11 01:41:40,7,0,22,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-11 03:39:40,7,0,29,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-06 12:21:40,6,0,30,12.0,AC_LEVEL1,Type2,Gurugram
8,2025-07-09 04:18:40,6,0,26,30.0,DC_FAST,CCS,Mumbai
4,2025-07-11 06:36:40,12,0,54,28.0,DC_FAST,CHAdeMO,Gurugram
6,2025-07-07 23:45:40,7,0,32,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-04 06:40:40,9,0,36,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-10 11:56:40,10,0,50,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-04 11:42:40,6,0,29,30.0,DC_FAST,CCS,Mumbai
4,2025-07-09 00:04:40,12,0,45,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-09 16:32:40,9,0,42,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-08 09:08:40,10,0,53,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-04 11:59:40,6,0,30,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-07 04:17:40,7,0,28,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-10 12:16:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-07 08:55:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-06 03:37:40,6,0,20,30.0,DC_FAST,CCS,Mumbai
4,2025-07-05 15:50:40,12,0,59,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-04 07:45:40,6,0,23,30.0,DC_FAST,CCS,Mumbai
8,2025-07-04 00:48:40,6,0,28,30.0,DC_FAST,CCS,Mumbai
7,2025-07-09 12:29:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-06 19:23:40,8,0,37,25.5,DC_FAST,CCS,Bangalore
4,2025-07-05 20:27:40,12,0,49,28.0,DC_FAST,CHAdeMO,Gurugram
6,2025-07-07 12:15:40,7,0,34,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-09 12:32:40,10,0,47,15.0,AC_LEVEL2,Type2,Bangalore
2,2025-07-08 02:29:40,8,0,37,25.5,DC_FAST,CCS,Bangalore
3,2025-07-05 08:35:40,6,0,20,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-09 19:31:40,9,0,35,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-10 15:16:40,10,0,47,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-04 21:43:40,10,0,44,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-07 08:29:40,6,0,27,30.0,DC_FAST,CCS,Mumbai
1,2025-07-06 11:44:40,10,0,48,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-09 15:03:40,12,0,51,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-06 22:05:40,9,0,33,16.75,AC_LEVEL2,CCS,Hyderabad
3,2025-07-07 04:09:40,6,0,30,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-09 22:58:40,6,0,18,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-04 15:18:40,6,0,27,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-08 07:52:40,6,0,27,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-10 16:07:40,12,0,58,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-08 11:39:40,10,0,38,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-05 03:36:40,6,0,24,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-08 03:55:40,10,0,38,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-10 00:03:40,6,0,26,30.0,DC_FAST,CCS,Mumbai
3,2025-07-04 17:37:40,6,0,27,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-10 23:54:40,9,0,45,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-10 18:49:40,8,0,28,25.5,DC_FAST,CCS,Bangalore
4,2025-07-09 15:10:40,12,0,65,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-06 10:21:40,6,0,27,30.0,DC_FAST,CCS,Mumbai
1,2025-07-05 03:18:40,10,0,45,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-06 09:59:40,6,0,27,30.0,DC_FAST,CCS,Mumbai
8,2025-07-05 15:44:40,6,0,35,30.0,DC_FAST,CCS,Mumbai
6,2025-07-06 01:20:40,7,0,32,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-04 09:10:40,7,0,21,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-05 20:28:40,7,0,28,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-08 17:26:40,10,0,50,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-10 20:02:40,9,0,42,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-03 21:51:40,12,0,55,28.0,DC_FAST,CHAdeMO,Gurugram
6,2025-07-10 16:57:40,7,0,33,27.25,DC_FAST,Type2,Hyderabad
4,2025-07-09 14:05:40,12,0,47,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-09 01:56:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
5,2025-07-03 17:23:40,9,0,41,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-10 02:13:40,7,0,28,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-08 01:09:40,7,0,25,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-03 10:08:40,10,0,48,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-04 15:01:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-04 19:23:40,10,0,47,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-05 18:13:40,6,0,32,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-03 10:26:40,7,0,29,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-04 18:16:40,10,0,50,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-07 04:45:40,6,0,22,30.0,DC_FAST,CCS,Mumbai
8,2025-07-11 09:19:40,6,0,23,30.0,DC_FAST,CCS,Mumbai
8,2025-07-08 03:38:40,6,0,25,30.0,DC_FAST,CCS,Mumbai
7,2025-07-07 19:52:40,10,0,48,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-05 00:53:40,12,0,44,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-03 23:45:40,12,0,54,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-04 00:51:40,8,0,44,25.5,DC_FAST,CCS,Bangalore
3,2025-07-08 15:51:40,6,0,25,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-10 09:14:40,6,0,22,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-10 12:10:40,12,0,56,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-07 01:18:40,9,0,35,16.75,AC_LEVEL2,CCS,Hyderabad
3,2025-07-11 04:37:40,6,0,30,12.0,AC_LEVEL1,Type2,Gurugram
8,2025-07-06 05:15:40,6,0,28,30.0,DC_FAST,CCS,Mumbai
8,2025-07-07 05:02:40,6,0,37,30.0,DC_FAST,CCS,Mumbai
4,2025-07-08 10:58:40,12,0,50,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-05 11:09:40,6,0,21,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-05 21:00:40,10,0,39,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-03 21:41:40,6,0,27,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-10 18:19:40,8,0,21,25.5,DC_FAST,CCS,Bangalore
2,2025-07-09 04:36:40,8,0,32,25.5,DC_FAST,CCS,Bangalore
4,2025-07-08 04:26:40,12,0,49,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-06 07:51:40,10,0,36,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-10 04:50:40,10,0,51,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-07 12:35:40,10,0,31,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-07 17:53:40,6,0,31,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-06 05:39:40,8,0,42,25.5,DC_FAST,CCS,Bangalore
5,2025-07-06 13:00:40,9,0,47,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-11 09:47:40,12,0,56,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-05 22:13:40,6,0,22,30.0,DC_FAST,CCS,Mumbai
7,2025-07-11 02:31:40,10,0,51,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-03 21:58:40,12,0,51,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-10 12:25:40,10,0,51,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-04 21:08:40,9,0,39,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-10 22:34:40,7,0,30,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-05 00:21:40,9,0,46,16.75,AC_LEVEL2,CCS,Hyderabad
5,2025-07-04 19:57:40,9,0,26,16.75,AC_LEVEL2,CCS,Hyderabad
5,2025-07-06 18:38:40,9,0,41,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-07 07:12:40,8,0,27,25.5,DC_FAST,CCS,Bangalore
5,2025-07-10 16:09:40,9,0,43,16.75,AC_LEVEL2,CCS,Hyderabad
5,2025-07-08 21:23:40,9,0,47,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-05 13:35:40,10,0,41,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-06 10:28:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-03 16:36:40,6,0,28,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-07 12:34:40,10,0,41,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-05 05:30:40,6,0,23,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-09 13:29:40,10,0,45,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-06 04:52:40,10,0,47,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-04 11:45:40,10,0,46,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-05 07:54:40,6,0,25,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-07 15:01:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
2,2025-07-06 01:32:40,8,0,34,25.5,DC_FAST,CCS,Bangalore
2,2025-07-08 16:30:40,8,0,28,25.5,DC_FAST,CCS,Bangalore
4,2025-07-10 00:33:40,12,0,47,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-08 02:44:40,8,0,28,25.5,DC_FAST,CCS,Bangalore
8,2025-07-09 13:19:40,6,0,24,30.0,DC_FAST,CCS,Mumbai
5,2025-07-08 13:15:40,9,0,40,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-08 03:59:40,12,0,48,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-05 04:37:40,6,0,24,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-03 14:06:40,6,0,33,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-06 01:43:40,7,0,22,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-03 19:44:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-11 01:53:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-10 16:40:40,6,0,33,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-07 14:37:40,6,0,26,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-11 07:16:40,9,0,40,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-04 07:46:40,7,0,34,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-06 11:20:40,7,0,33,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-08 11:41:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-10 08:34:40,9,0,45,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-07 00:35:40,10,0,46,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-08 11:47:40,12,0,48,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-03 19:58:40,6,0,32,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-09 18:46:40,6,0,22,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-05 03:23:40,9,0,34,16.75,AC_LEVEL2,CCS,Hyderabad
5,2025-07-05 10:46:40,9,0,40,16.75,AC_LEVEL2,CCS,Hyderabad
5,2025-07-08 13:16:40,9,0,36,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-07 13:55:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-07 01:01:40,6,0,32,30.0,DC_FAST,CCS,Mumbai
6,2025-07-10 21:34:40,7,0,30,27.25,DC_FAST,Type2,Hyderabad
4,2025-07-09 12:29:40,12,0,60,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-04 08:00:40,6,0,31,30.0,DC_FAST,CCS,Mumbai
4,2025-07-08 12:41:40,12,0,50,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-06 14:11:40,6,0,21,12.0,AC_LEVEL1,Type2,Gurugram
7,2025-07-04 09:52:40,10,0,52,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-06 16:47:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
5,2025-07-10 23:12:40,9,0,32,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-10 17:03:40,7,0,37,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-10 10:01:40,9,0,39,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-05 11:12:40,10,0,37,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-08 19:53:40,6,0,17,30.0,DC_FAST,CCS,Mumbai
8,2025-07-06 08:06:40,6,0,30,30.0,DC_FAST,CCS,Mumbai
1,2025-07-05 17:13:40,10,0,54,15.0,AC_LEVEL2,Type2,Bangalore
6,2025-07-07 03:00:40,7,0,32,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-05 02:08:40,9,0,44,16.75,AC_LEVEL2,CCS,Hyderabad
5,2025-07-08 23:12:40,9,0,33,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-11 09:54:40,12,0,57,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-06 16:18:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-05 09:27:40,12,0,53,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-07 21:05:40,8,0,35,25.5,DC_FAST,CCS,Bangalore
7,2025-07-04 10:29:40,10,0,38,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-05 20:58:40,7,0,30,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-04 05:17:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-08 05:38:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-04 21:41:40,9,0,40,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-09 00:34:40,10,0,38,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-10 12:21:40,10,0,38,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-03 19:38:40,9,0,37,16.75,AC_LEVEL2,CCS,Hyderabad
5,2025-07-04 19:00:40,9,0,38,16.75,AC_LEVEL2,CCS,Hyderabad
5,2025-07-10 11:12:40,9,0,43,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-08 20:25:40,8,0,30,25.5,DC_FAST,CCS,Bangalore
6,2025-07-10 03:16:40,7,0,28,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-10 07:02:40,6,0,21,12.0,AC_LEVEL1,Type2,Gurugram
7,2025-07-05 07:37:40,10,0,30,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-03 23:33:40,10,0,49,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-10 22:49:40,9,0,41,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-08 15:52:40,6,0,32,30.0,DC_FAST,CCS,Mumbai
6,2025-07-11 03:02:40,7,0,26,27.25,DC_FAST,Type2,Hyderabad
2,2025-07-05 16:00:40,8,0,39,25.5,DC_FAST,CCS,Bangalore
1,2025-07-11 04:37:40,10,0,45,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-06 07:56:40,9,0,46,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-08 19:22:40,8,0,31,25.5,DC_FAST,CCS,Bangalore
5,2025-07-08 23:45:40,9,0,39,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-04 01:32:40,8,0,32,25.5,DC_FAST,CCS,Bangalore
5,2025-07-10 02:15:40,9,0,41,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-10 16:10:40,10,0,41,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-04 14:31:40,10,0,43,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-07 01:15:40,12,0,50,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-10 23:56:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-11 03:15:40,10,0,38,15.0,AC_LEVEL2,Type2,Bangalore
1,2025-07-10 07:03:40,10,0,45,15.0,AC_LEVEL2,Type2,Bangalore
2,2025-07-03 21:43:40,8,0,31,25.5,DC_FAST,CCS,Bangalore
8,2025-07-09 07:15:40,6,0,34,30.0,DC_FAST,CCS,Mumbai
7,2025-07-04 18:18:40,10,0,51,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-07 08:48:40,10,0,45,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-09 03:23:40,6,0,26,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-04 08:38:40,6,0,24,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-05 03:14:40,12,0,52,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-06 08:53:40,10,0,46,15.0,AC_LEVEL2,Type2,Bangalore
2,2025-07-05 14:52:40,8,0,34,25.5,DC_FAST,CCS,Bangalore
1,2025-07-10 05:49:40,10,0,46,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-08 21:20:40,12,0,49,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-06 19:24:40,6,0,25,30.0,DC_FAST,CCS,Mumbai
1,2025-07-05 20:11:40,10,0,44,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-08 20:19:40,9,0,44,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-09 11:59:40,10,0,39,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-05 13:05:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-08 17:31:40,7,0,27,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-08 10:45:40,10,0,51,15.0,AC_LEVEL2,Type2,Bangalore
1,2025-07-07 10:17:40,10,0,53,15.0,AC_LEVEL2,Type2,Bangalore
6,2025-07-06 18:30:40,7,0,34,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-07 17:08:40,6,0,32,30.0,DC_FAST,CCS,Mumbai
4,2025-07-03 20:21:40,12,0,51,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-08 02:36:40,6,0,20,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-06 19:52:40,12,0,57,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-05 02:49:40,10,0,35,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-05 13:29:40,12,0,57,28.0,DC_FAST,CHAdeMO,Gurugram
6,2025-07-03 11:48:40,7,0,37,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-10 06:15:40,9,0,48,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-03 19:13:40,6,0,38,30.0,DC_FAST,CCS,Mumbai
3,2025-07-08 10:51:40,6,0,24,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-06 07:49:40,10,0,45,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-07 14:37:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-09 08:15:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-06 07:19:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
6,2025-07-09 09:52:40,7,0,28,27.25,DC_FAST,Type2,Hyderabad
2,2025-07-05 16:54:40,8,0,43,25.5,DC_FAST,CCS,Bangalore
1,2025-07-04 23:05:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-04 10:43:40,10,0,44,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-10 17:43:40,10,0,54,15.0,AC_LEVEL2,Type2,Bangalore
1,2025-07-04 23:02:40,10,0,35,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-07 12:44:40,12,0,51,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-11 00:06:40,10,0,46,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-07 14:50:40,8,0,32,25.5,DC_FAST,CCS,Bangalore
2,2025-07-09 19:59:40,8,0,39,25.5,DC_FAST,CCS,Bangalore
2,2025-07-09 18:02:40,8,0,39,25.5,DC_FAST,CCS,Bangalore
1,2025-07-07 16:51:40,10,0,45,15.0,AC_LEVEL2,Type2,Bangalore
2,2025-07-09 19:06:40,8,0,37,25.5,DC_FAST,CCS,Bangalore
5,2025-07-06 12:28:40,9,0,50,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-05 17:36:40,8,0,45,25.5,DC_FAST,CCS,Bangalore
1,2025-07-10 13:19:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-09 12:23:40,9,0,37,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-08 18:23:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-10 20:52:40,10,0,50,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-07 12:37:40,10,0,43,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-04 14:57:40,10,0,48,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-08 10:28:40,9,0,37,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-11 03:28:40,7,0,32,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-09 18:07:40,6,0,23,30.0,DC_FAST,CCS,Mumbai
4,2025-07-04 16:34:40,12,0,56,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-11 01:33:40,9,0,42,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-05 22:13:40,10,0,44,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-03 20:24:40,9,0,43,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-11 07:07:40,12,0,42,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-05 10:49:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-09 07:03:40,6,0,31,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-07 04:12:40,9,0,36,16.75,AC_LEVEL2,CCS,Hyderabad
5,2025-07-07 14:53:40,9,0,41,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-04 22:58:40,6,0,22,30.0,DC_FAST,CCS,Mumbai
3,2025-07-05 03:15:40,6,0,25,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-04 01:02:40,10,0,47,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-10 22:14:40,12,0,65,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-11 02:44:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
4,2025-07-06 01:05:40,12,0,59,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-10 09:59:40,10,0,55,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-05 15:47:40,10,0,38,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-05 16:43:40,6,0,23,30.0,DC_FAST,CCS,Mumbai
3,2025-07-09 13:49:40,6,0,24,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-07 20:21:40,6,0,25,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-05 03:43:40,7,0,29,27.25,DC_FAST,Type2,Hyderabad
4,2025-07-06 17:45:40,12,0,58,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-08 15:18:40,6,0,24,30.0,DC_FAST,CCS,Mumbai
7,2025-07-04 07:12:40,10,0,41,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-07 22:03:40,7,0,36,27.25,DC_FAST,Type2,Hyderabad
2,2025-07-07 02:38:40,8,0,30,25.5,DC_FAST,CCS,Bangalore
5,2025-07-11 09:56:40,9,0,35,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-07 21:04:40,6,0,22,30.0,DC_FAST,CCS,Mumbai
7,2025-07-10 18:00:40,10,0,52,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-07 16:29:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-04 18:05:40,10,0,48,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-06 02:52:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-05 10:21:40,7,0,32,27.25,DC_FAST,Type2,Hyderabad
2,2025-07-06 15:32:40,8,0,30,25.5,DC_FAST,CCS,Bangalore
6,2025-07-10 07:05:40,7,0,35,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-04 07:33:40,6,0,25,12.0,AC_LEVEL1,Type2,Gurugram
8,2025-07-08 10:57:40,6,0,29,30.0,DC_FAST,CCS,Mumbai
7,2025-07-03 15:33:40,10,0,37,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-07 15:17:40,8,0,33,25.5,DC_FAST,CCS,Bangalore
3,2025-07-07 15:08:40,6,0,28,12.0,AC_LEVEL1,Type2,Gurugram
